,time,volume,Timestamp,close,open,high,low,RF_BuySignal,RF_SellSignal,rsi_buy,rsi_sell,gaizy_color,GreenArrow,RedArrow
1970-01-01 00:00:00.000000223,1748549700,3683,2025-05-29 20:15:00,2653.7125,2648.101493712441,2658.4,2648.101493712441,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000224,1748550600,3355,2025-05-29 20:30:00,2648.6500000000005,2650.9069968562208,2654.55,2643.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000225,1748551500,2860,2025-05-29 20:45:00,2642.2,2649.7784984281107,2649.7784984281107,2640.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000226,1748552400,1637,2025-05-29 21:00:00,2644.1,2645.9892492140552,2645.9892492140552,2643.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000227,1748553300,3040,2025-05-29 21:15:00,2647.575,2645.044624607028,2650.75,2645.044624607028,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000228,1748554200,991,2025-05-29 21:30:00,2650.8875,2646.309812303514,2653.6,2646.309812303514,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000229,1748555100,1966,2025-05-29 21:45:00,2655.4125,2648.5986561517566,2660.0,2648.5986561517566,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000230,1748556000,3305,2025-05-29 22:00:00,2661.125,2652.0055780758785,2667.35,2652.0055780758785,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000231,1748556900,224,2025-05-29 22:15:00,2662.3125,2656.5652890379392,2665.45,2656.5652890379392,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000232,1748557800,600,2025-05-29 22:30:00,2657.625,2659.4388945189694,2659.4388945189694,2656.75,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000233,1748558700,1530,2025-05-29 22:45:00,2649.325,2658.5319472594847,2658.5319472594847,2644.35,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000234,1748559600,1294,2025-05-29 23:00:00,2645.1125,2653.9284736297423,2653.9284736297423,2643.45,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000235,1748560500,4254,2025-05-29 23:15:00,2635.7875000000004,2649.520486814871,2649.520486814871,2627.4,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000236,1748561400,155,2025-05-29 23:30:00,2630.8625,2642.653993407436,2642.653993407436,2628.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000237,1748562300,3707,2025-05-29 23:45:00,2626.5125,2636.758246703718,2636.758246703718,2617.25,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000238,1748563200,4136,2025-05-30 00:00:00,2635.5,2631.635373351859,2639.65,2631.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000239,1748564100,4438,2025-05-30 00:15:00,2639.525,2633.5676866759295,2642.1,2633.5676866759295,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000240,1748565000,4335,2025-05-30 00:30:00,2629.1,2636.5463433379646,2636.5463433379646,2620.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000241,1748565900,39833,2025-05-30 00:45:00,2596.65,2632.8231716689825,2632.8231716689825,2557.7,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000242,1748566800,15696,2025-05-30 01:00:00,2582.475,2614.736585834491,2614.736585834491,2567.9,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000243,1748567700,13465,2025-05-30 01:15:00,2597.3500000000004,2598.6057929172457,2604.9,2585.35,0,0,True,False,black,False,False
1970-01-01 00:00:00.000000244,1748568600,3682,2025-05-30 01:30:00,2603.475,2597.977896458623,2607.5,2596.95,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000245,1748569500,6973,2025-05-30 01:45:00,2601.2125,2600.7264482293112,2606.55,2594.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000246,1748570400,7303,2025-05-30 02:00:00,2609.2625,2600.969474114656,2614.85,2600.969474114656,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000247,1748571300,3322,2025-05-30 02:15:00,2617.3875000000003,2605.115987057328,2621.5,2605.115987057328,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000248,1748572200,13126,2025-05-30 02:30:00,2625.4125,2611.251743528664,2632.2,2611.251743528664,1,0,False,False,black,False,False
1970-01-01 00:00:00.000000249,1748573100,3533,2025-05-30 02:45:00,2627.0,2618.332121764332,2629.2,2618.332121764332,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000250,1748574000,11860,2025-05-30 03:00:00,2631.8125,2622.6660608821658,2639.45,2622.6660608821658,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000251,1748574900,13914,2025-05-30 03:15:00,2636.6125,2627.239280441083,2640.8,2627.239280441083,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000252,1748575800,8016,2025-05-30 03:30:00,2634.9624999999996,2631.9258902205415,2638.95,2631.9258902205415,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000253,1748576700,5705,2025-05-30 03:45:00,2631.325,2633.444195110271,2634.75,2628.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000254,1748577600,13426,2025-05-30 04:00:00,2626.2625,2632.3845975551353,2632.3845975551353,2620.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000255,1748578500,12662,2025-05-30 04:15:00,2624.3875,2629.3235487775673,2629.3235487775673,2621.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000256,1748579400,21610,2025-05-30 04:30:00,2626.475,2626.8555243887836,2631.6,2620.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000257,1748580300,7793,2025-05-30 04:45:00,2633.5,2626.6652621943917,2637.0,2626.6652621943917,0,0,False,False,black,True,False
1970-01-01 00:00:00.000000258,1748581200,8068,2025-05-30 05:00:00,2633.75,2630.082631097196,2638.5,2630.082631097196,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000259,1748582100,10204,2025-05-30 05:15:00,2633.4125000000004,2631.916315548598,2637.55,2629.15,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000260,1748583000,17843,2025-05-30 05:30:00,2640.3875,2632.6644077742994,2648.0,2632.6644077742994,0,0,False,False,black,True,False
1970-01-01 00:00:00.000000261,1748583900,7877,2025-05-30 05:45:00,2642.0375000000004,2636.5259538871496,2644.8,2635.6,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000262,1748584800,6047,2025-05-30 06:00:00,2640.425,2639.281726943575,2643.85,2635.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000263,1748585700,12774,2025-05-30 06:15:00,2630.1625,2639.853363471788,2639.853363471788,2625.0,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000264,1748586600,26762,2025-05-30 06:30:00,2621.0125,2635.007931735894,2635.007931735894,2611.75,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000265,1748587500,17548,2025-05-30 06:45:00,2615.1499999999996,2628.010215867947,2628.010215867947,2605.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000266,1748588400,22839,2025-05-30 07:00:00,2621.2375,2621.5801079339735,2628.05,2615.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000267,1748589300,24344,2025-05-30 07:15:00,2628.9375,2621.408803966987,2642.4,2621.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000268,1748590200,12543,2025-05-30 07:30:00,2626.3875,2625.1731519834934,2630.3,2617.6,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000269,1748591100,14813,2025-05-30 07:45:00,2621.6125,2625.7803259917464,2628.45,2615.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000270,1748592000,15495,2025-05-30 08:00:00,2616.0750000000003,2623.6964129958733,2623.6964129958733,2607.7,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000271,1748592900,16280,2025-05-30 08:15:00,2617.425,2619.8857064979366,2621.0,2609.55,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000272,1748593800,13499,2025-05-30 08:30:00,2619.1875,2618.6553532489684,2625.95,2610.65,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000273,1748594700,6917,2025-05-30 08:45:00,2620.725,2618.9214266244844,2624.0,2617.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000274,1748595600,12576,2025-05-30 09:00:00,2615.7625,2619.823213312242,2622.3,2610.0,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000275,1748596500,4534,2025-05-30 09:15:00,2614.575,2617.792856656121,2620.0,2612.2,0,0,False,False,red,False,False
1970-01-01 00:00:00.000000276,1748597400,21913,2025-05-30 09:30:00,2604.2375,2616.1839283280606,2616.1839283280606,2588.45,0,1,False,False,red,False,True
1970-01-01 00:00:00.000000277,1748598300,11157,2025-05-30 09:45:00,2607.35,2610.2107141640304,2616.3,2597.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000278,1748599200,10301,2025-05-30 10:00:00,2609.225,2608.780357082015,2616.55,2603.25,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000279,1748600100,21220,2025-05-30 10:15:00,2608.5375,2609.0026785410073,2616.6,2602.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000280,1748601000,6717,2025-05-30 10:30:00,2614.1875,2608.7700892705034,2616.1,2608.7700892705034,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000281,1748601900,15142,2025-05-30 10:45:00,2617.0125,2611.4787946352517,2622.55,2611.4787946352517,0,0,False,False,black,True,False
1970-01-01 00:00:00.000000282,1748602800,16156,2025-05-30 11:00:00,2621.6875,2614.2456473176258,2626.9,2614.2456473176258,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000283,1748603700,9795,2025-05-30 11:15:00,2618.7625,2617.966573658813,2624.7,2614.15,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000284,1748604600,6945,2025-05-30 11:30:00,2617.0375000000004,2618.3645368294065,2622.0,2614.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000285,1748605500,5931,2025-05-30 11:45:00,2619.1625000000004,2617.7010184147034,2623.05,2615.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000286,1748606400,24019,2025-05-30 12:00:00,2605.5375,2618.431759207352,2624.7,2588.05,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000287,1748607300,16327,2025-05-30 12:15:00,2589.8875,2611.984629603676,2611.984629603676,2577.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000288,1748608200,24701,2025-05-30 12:30:00,2604.9125,2600.936064801838,2616.0,2593.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000289,1748609100,14032,2025-05-30 12:45:00,2613.725,2602.924282400919,2621.5,2602.924282400919,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000290,1748610000,9845,2025-05-30 13:00:00,2607.85,2608.324641200459,2617.3,2600.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000291,1748610900,10413,2025-05-30 13:15:00,2597.8875,2608.0873206002298,2608.0873206002298,2587.5,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000292,1748611800,11286,2025-05-30 13:30:00,2591.3375,2602.987410300115,2602.987410300115,2580.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000293,1748612700,19935,2025-05-30 13:45:00,2584.55,2597.162455150057,2597.162455150057,2573.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000294,1748613600,16162,2025-05-30 14:00:00,2581.15,2590.8562275750287,2590.8562275750287,2575.6,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000295,1748614500,7408,2025-05-30 14:15:00,2583.45,2586.0031137875144,2587.3,2578.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000296,1748615400,15003,2025-05-30 14:30:00,2592.0625,2584.7265568937573,2602.7,2584.7265568937573,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000297,1748616300,8492,2025-05-30 14:45:00,2593.15,2588.3945284468787,2598.35,2586.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000298,1748617200,17217,2025-05-30 15:00:00,2600.1125,2590.7722642234394,2605.75,2590.7722642234394,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000299,1748618100,24298,2025-05-30 15:15:00,2607.3125,2595.44238211172,2614.95,2595.44238211172,0,0,False,False,green,False,False
1970-01-01 00:00:00.000000300,1748619000,21594,2025-05-30 15:30:00,2605.6,2601.37744105586,2612.5,2597.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000301,1748619900,7873,2025-05-30 15:45:00,2599.6,2603.48872052793,2603.85,2596.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000302,1748620800,13809,2025-05-30 16:00:00,2596.225,2601.5443602639652,2603.15,2591.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000303,1748621700,25303,2025-05-30 16:15:00,2582.55,2598.8846801319823,2598.8846801319823,2569.0,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000304,1748622600,41012,2025-05-30 16:30:00,2556.1375,2590.7173400659913,2590.7173400659913,2533.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000305,1748623500,11268,2025-05-30 16:45:00,2544.2375,2573.4274200329955,2573.4274200329955,2537.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000306,1748624400,11489,2025-05-30 17:00:00,2548.8625,2558.832460016498,2558.832460016498,2542.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000307,1748625300,17920,2025-05-30 17:15:00,2550.975,2553.847480008249,2556.95,2546.75,0,0,True,False,black,False,False
1970-01-01 00:00:00.000000308,1748626200,7370,2025-05-30 17:30:00,2547.925,2552.4112400041245,2552.95,2544.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000309,1748627100,14548,2025-05-30 17:45:00,2545.45,2550.168120002062,2550.168120002062,2538.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000310,1748628000,22209,2025-05-30 18:00:00,2552.625,2547.809060001031,2559.7,2546.6,0,0,True,False,black,False,False
1970-01-01 00:00:00.000000311,1748628900,29350,2025-05-30 18:15:00,2566.2375,2550.2170300005155,2575.95,2550.2170300005155,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000312,1748629800,8976,2025-05-30 18:30:00,2571.15,2558.227265000258,2574.05,2558.227265000258,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000313,1748630700,3820,2025-05-30 18:45:00,2573.8875000000003,2564.6886325001287,2577.55,2564.6886325001287,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000314,1748631600,8457,2025-05-30 19:00:00,2577.9249999999997,2569.2880662500647,2584.0,2569.2880662500647,0,0,False,False,black,True,False
1970-01-01 00:00:00.000000315,1748632500,1855,2025-05-30 19:15:00,2578.4875,2573.606533125032,2580.8,2573.606533125032,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000316,1748633400,2412,2025-05-30 19:30:00,2576.7125,2576.047016562516,2579.5,2571.5,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000317,1748634300,1042,2025-05-30 19:45:00,2573.2375,2576.379758281258,2576.4,2571.5,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000318,1748635200,3863,2025-05-30 20:00:00,2570.3624999999997,2574.808629140629,2574.808629140629,2565.6,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000319,1748636100,2131,2025-05-30 20:15:00,2571.0249999999996,2572.585564570314,2575.6,2568.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000320,1748637000,2860,2025-05-30 20:30:00,2576.4625,2571.805282285157,2583.45,2569.9,0,0,False,False,black,True,False
1970-01-01 00:00:00.000000321,1748637900,6277,2025-05-30 20:45:00,2580.3875,2574.1338911425782,2588.3,2574.1338911425782,1,0,False,False,light_green,False,False
1970-01-01 00:00:00.000000322,1748638800,1438,2025-05-30 21:00:00,2578.875,2577.260695571289,2581.7,2576.6,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000323,1748639700,2195,2025-05-30 21:15:00,2582.025,2578.0678477856445,2585.3,2578.0678477856445,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000324,1748640600,6378,2025-05-30 21:30:00,2575.6375,2580.0464238928225,2583.55,2567.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000325,1748641500,7166,2025-05-30 21:45:00,2568.175,2577.841961946411,2577.841961946411,2562.45,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000326,1748642400,2793,2025-05-30 22:00:00,2565.5750000000003,2573.0084809732057,2573.0084809732057,2560.1,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000327,1748643300,8619,2025-05-30 22:15:00,2555.9125,2569.291740486603,2569.291740486603,2545.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000328,1748644200,7312,2025-05-30 22:30:00,2536.4125,2562.602120243301,2562.602120243301,2522.7,0,1,False,False,black,False,False
1970-01-01 00:00:00.000000329,1748645100,13517,2025-05-30 22:45:00,2531.1375,2549.5073101216503,2549.5073101216503,2526.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000330,1748646000,11492,2025-05-30 23:00:00,2526.4625,2540.322405060825,2540.322405060825,2512.45,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000331,1748646900,3062,2025-05-30 23:15:00,2522.1875,2533.392452530413,2533.392452530413,2506.45,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000332,1748647800,835,2025-05-30 23:30:00,2517.1375,2527.7899762652064,2527.7899762652064,2514.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000333,1748648700,3007,2025-05-30 23:45:00,2526.5249999999996,2522.463738132603,2531.75,2521.85,0,0,True,False,black,False,False
1970-01-01 00:00:00.000000334,1748649600,1574,2025-05-31 00:00:00,2528.875,2524.4943690663013,2534.65,2524.4943690663013,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000335,1748650500,4120,2025-05-31 00:15:00,2513.6,2526.6846845331506,2526.6846845331506,2501.0,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000336,1748651400,4157,2025-05-31 00:30:00,2523.0249999999996,2520.1423422665753,2532.9,2514.7,0,0,True,False,black,False,False
1970-01-01 00:00:00.000000337,1748652300,5309,2025-05-31 00:45:00,2525.075,2521.5836711332877,2533.95,2516.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000338,1748653200,561,2025-05-31 01:00:00,2517.2375,2523.3293355666437,2523.3293355666437,2511.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000339,1748654100,1463,2025-05-31 01:15:00,2515.6625,2520.283417783322,2526.95,2504.25,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000340,1748655000,16168,2025-05-31 01:30:00,2499.125,2517.9729588916607,2517.9729588916607,2478.0,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000341,1748655900,2920,2025-05-31 01:45:00,2493.0375,2508.5489794458304,2508.5489794458304,2486.35,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000342,1748656800,8092,2025-05-31 02:00:00,2497.9625,2500.793239722915,2510.4,2485.15,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000343,1748657700,7692,2025-05-31 02:15:00,2507.725,2499.377869861458,2515.8,2499.377869861458,0,0,True,False,black,False,False
1970-01-01 00:00:00.000000344,1748658600,8518,2025-05-31 02:30:00,2498.6375,2503.5514349307286,2503.5514349307286,2492.15,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000345,1748659500,10326,2025-05-31 02:45:00,2492.6125,2501.0944674653642,2501.0944674653642,2485.9,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000346,1748660400,12081,2025-05-31 03:00:00,2491.5125,2496.8534837326824,2496.8534837326824,2481.75,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000347,1748661300,5772,2025-05-31 03:15:00,2497.8999999999996,2494.182991866341,2503.95,2488.2,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000348,1748662200,6639,2025-05-31 03:30:00,2506.9375,2496.04149593317,2511.45,2496.04149593317,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000349,1748663100,6894,2025-05-31 03:45:00,2512.1,2501.489497966585,2515.8,2501.489497966585,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000350,1748664000,14098,2025-05-31 04:00:00,2508.325,2506.7947489832923,2510.65,2503.45,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000351,1748664900,17623,2025-05-31 04:15:00,2513.6875,2507.559874491646,2524.95,2503.3,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000352,1748665800,14862,2025-05-31 04:30:00,2518.2875000000004,2510.623687245823,2522.0,2510.623687245823,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000353,1748666700,10902,2025-05-31 04:45:00,2519.45,2514.4555936229117,2523.0,2514.4555936229117,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000354,1748667600,13609,2025-05-31 05:00:00,2519.875,2516.9527968114558,2525.0,2516.5,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000355,1748668500,18365,2025-05-31 05:15:00,2516.7124999999996,2518.413898405728,2519.75,2513.15,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000356,1748669400,16353,2025-05-31 05:30:00,2518.25,2517.563199202864,2520.95,2514.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000357,1748670300,23051,2025-05-31 05:45:00,2515.775,2517.906599601432,2521.35,2510.75,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000358,1748671200,11866,2025-05-31 06:00:00,2514.4750000000004,2516.840799800716,2518.9,2510.85,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000359,1748672100,16181,2025-05-31 06:15:00,2517.7,2515.657899900358,2520.5,2515.657899900358,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000360,1748673000,13469,2025-05-31 06:30:00,2521.3625,2516.6789499501792,2524.7,2516.6789499501792,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000361,1748673900,6014,2025-05-31 06:45:00,2521.7375,2519.0207249750897,2523.5,2519.0207249750897,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000362,1748674800,9978,2025-05-31 07:00:00,2518.5874999999996,2520.379112487545,2522.05,2515.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000363,1748675700,11616,2025-05-31 07:15:00,2516.6875,2519.4833062437724,2519.9,2514.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000364,1748676600,10760,2025-05-31 07:30:00,2519.5125,2518.085403121886,2522.75,2517.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000365,1748677500,10103,2025-05-31 07:45:00,2520.5125,2518.798951560943,2524.85,2517.55,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000366,1748678400,7230,2025-05-31 08:00:00,2520.6375000000003,2519.6557257804716,2524.6,2518.85,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000367,1748679300,7841,2025-05-31 08:15:00,2519.225,2520.1466128902357,2522.5,2515.7,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000368,1748680200,14065,2025-05-31 08:30:00,2518.625,2519.685806445118,2524.4,2515.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000369,1748681100,19978,2025-05-31 08:45:00,2521.5499999999997,2519.155403222559,2529.0,2517.2,1,0,False,False,black,False,False
1970-01-01 00:00:00.000000370,1748682000,6205,2025-05-31 09:00:00,2524.8125,2520.3527016112794,2528.2,2520.3527016112794,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000371,1748682900,9366,2025-05-31 09:15:00,2520.9875,2522.5826008056397,2525.85,2516.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000372,1748683800,8089,2025-05-31 09:30:00,2518.9875,2521.78505040282,2521.78505040282,2517.55,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000373,1748684700,15149,2025-05-31 09:45:00,2520.375,2520.38627520141,2522.7,2518.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000374,1748685600,36056,2025-05-31 10:00:00,2527.425,2520.380637600705,2537.05,2519.15,0,0,False,False,light_green,True,False
1970-01-01 00:00:00.000000375,1748686500,23954,2025-05-31 10:15:00,2527.9375,2523.9028188003526,2537.65,2521.1,0,0,False,False,light_green,False,False
1970-01-01 00:00:00.000000376,1748687400,22798,2025-05-31 10:30:00,2517.8875,2525.920159400176,2525.920159400176,2512.45,0,0,False,False,black,False,True
1970-01-01 00:00:00.000000377,1748688300,16626,2025-05-31 10:45:00,2515.4125,2521.903829700088,2521.903829700088,2507.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000378,1748689200,5914,2025-05-31 11:00:00,2515.1875,2518.658164850044,2520.65,2509.25,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000379,1748690100,10926,2025-05-31 11:15:00,2514.0375,2516.922832425022,2518.35,2510.55,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000380,1748691000,13635,2025-05-31 11:30:00,2516.475,2515.480166212511,2519.4,2511.9,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000381,1748691900,7953,2025-05-31 11:45:00,2518.5875,2515.977583106255,2520.55,2515.977583106255,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000382,1748692800,11605,2025-05-31 12:00:00,2523.35,2517.282541553128,2530.7,2515.3,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000383,1748693700,13283,2025-05-31 12:15:00,2527.7125,2520.316270776564,2532.3,2520.316270776564,0,0,False,False,light_green,False,False
1970-01-01 00:00:00.000000384,1748694600,15966,2025-05-31 12:30:00,2526.7,2524.014385388282,2530.5,2524.014385388282,0,0,False,False,light_green,False,False
1970-01-01 00:00:00.000000385,1748695500,16515,2025-05-31 12:45:00,2531.85,2525.357192694141,2537.1,2525.357192694141,0,0,False,False,light_green,True,False
1970-01-01 00:00:00.000000386,1748696400,26602,2025-05-31 13:00:00,2538.2375,2528.6035963470704,2546.25,2528.6035963470704,0,0,False,False,light_green,False,False
1970-01-01 00:00:00.000000387,1748697300,9505,2025-05-31 13:15:00,2534.6000000000004,2533.4205481735353,2539.25,2528.85,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000388,1748698200,12569,2025-05-31 13:30:00,2533.45,2534.010274086768,2538.0,2530.0,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000389,1748699100,8197,2025-05-31 13:45:00,2530.1375,2533.730137043384,2533.730137043384,2525.75,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000390,1748700000,16080,2025-05-31 14:00:00,2536.0625,2531.933818521692,2542.4,2530.15,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000391,1748700900,17733,2025-05-31 14:15:00,2539.05,2533.998159260846,2543.1,2533.998159260846,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000392,1748701800,4296,2025-05-31 14:30:00,2538.2375,2536.5240796304233,2539.95,2534.8,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000393,1748702700,6533,2025-05-31 14:45:00,2539.55,2537.3807898152118,2541.6,2537.25,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000394,1748703600,6653,2025-05-31 15:00:00,2538.825,2538.465394907606,2542.65,2535.05,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000395,1748704500,17603,2025-05-31 15:15:00,2542.1625,2538.645197453803,2549.05,2536.45,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000396,1748705400,8252,2025-05-31 15:30:00,2541.05,2540.4038487269017,2546.8,2535.6,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000397,1748706300,11565,2025-05-31 15:45:00,2535.2250000000004,2540.726924363451,2540.726924363451,2531.55,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000398,1748707200,5630,2025-05-31 16:00:00,2535.8624999999997,2537.9759621817257,2539.2,2532.65,0,0,False,False,black,False,False
1970-01-01 00:00:00.000000399,1748708100,12841,2025-05-31 16:15:00,2540.7875,2536.919231090863,2545.6,2536.919231090863,0,0,False,False,black,True,False
