,time,volume,Timestamp,close,open,high,low,RF_BuySignal,RF_SellSignal,atr,GreenArrow,RedArrow,BarIndex,Signal_Final
1970-01-01 00:00:00.000001886,1749930900,24645,2025-06-14 19:55:00,2507.4625,2512.392691706088,2512.392691706088,2506.0,0,0,7.72082785190368,False,False,1.0,0
1970-01-01 00:00:00.000001887,1749931200,49967,2025-06-14 20:00:00,2508.0375,2509.9275958530443,2512.8,2506.2,0,0,7.420827851903693,False,False,2.0,0
1970-01-01 00:00:00.000001888,1749931500,116948,2025-06-14 20:05:00,2501.6000000000004,2508.982547926522,2508.982547926522,2497.05,0,1,7.39656185642223,False,True,3.0,-1
1970-01-01 00:00:00.000001889,1749931800,79626,2025-06-14 20:10:00,2498.6625,2505.291273963261,2505.291273963261,2496.0,0,0,7.318803858681512,False,False,1.0,0
1970-01-01 00:00:00.000001890,1749932100,61034,2025-06-14 20:15:00,2501.15,2501.9768869816307,2505.3,2496.55,0,0,7.1878257896947035,False,False,2.0,0
1970-01-01 00:00:00.000001891,1749932400,59746,2025-06-14 20:20:00,2504.7625,2501.563443490815,2509.55,2501.15,0,0,7.282158183772741,False,False,3.0,0
1970-01-01 00:00:00.000001892,1749932700,45620,2025-06-14 20:25:00,2505.2875,2503.1629717454075,2508.95,2502.95,0,0,7.1645922379546265,False,False,4.0,0
1970-01-01 00:00:00.000001893,1749933000,58911,2025-06-14 20:30:00,2507.35,2504.2252358727037,2512.0,2504.2252358727037,0,0,7.304899559852466,False,False,5.0,0
1970-01-01 00:00:00.000001894,1749933300,47658,2025-06-14 20:35:00,2506.6125,2505.787617936352,2510.35,2501.55,0,0,7.699542416995298,False,False,6.0,0
1970-01-01 00:00:00.000001895,1749933600,33201,2025-06-14 20:40:00,2508.8,2506.200058968176,2510.55,2505.55,0,0,7.685256702709596,False,False,7.0,0
1970-01-01 00:00:00.000001896,1749933900,34969,2025-06-14 20:45:00,2510.5750000000003,2507.5000294840884,2513.3,2507.5000294840884,0,0,7.610830832232523,True,False,8.0,0
1970-01-01 00:00:00.000001897,1749934200,38770,2025-06-14 20:50:00,2508.7749999999996,2509.0375147420446,2512.6,2505.4,0,0,7.800116546518244,False,False,1.0,0
1970-01-01 00:00:00.000001898,1749934500,20498,2025-06-14 20:55:00,2507.175,2508.906257371022,2509.6,2505.25,0,0,7.557259403661094,False,True,2.0,0
1970-01-01 00:00:00.000001899,1749934800,11742,2025-06-14 21:00:00,2507.5875,2508.0406286855114,2509.3,2505.55,0,0,7.1458034456484905,False,False,1.0,0
1970-01-01 00:00:00.000001900,1749935100,10980,2025-06-14 21:05:00,2508.1,2507.814064342756,2510.25,2505.75,0,0,7.010611180927916,False,False,2.0,0
1970-01-01 00:00:00.000001901,1749935400,23112,2025-06-14 21:10:00,2510.3625,2507.957032171378,2512.35,2506.75,0,0,6.939182609499312,True,False,3.0,0
1970-01-01 00:00:00.000001902,1749935700,56595,2025-06-14 21:15:00,2513.2875000000004,2509.159766085689,2515.4,2509.159766085689,0,0,6.532588751484257,False,False,1.0,0
1970-01-01 00:00:00.000001903,1749936000,84818,2025-06-14 21:20:00,2513.3625,2511.223633042845,2520.45,2508.1,1,0,6.751069182679885,False,False,1.0,0
1970-01-01 00:00:00.000001904,1749936300,66278,2025-06-14 21:25:00,2514.775,2512.2930665214226,2519.5,2509.75,0,0,6.822497754108456,False,False,2.0,0
1970-01-01 00:00:00.000001905,1749936600,29119,2025-06-14 21:30:00,2518.2625,2513.534033260711,2521.1,2513.534033260711,0,0,6.762923949771936,True,False,3.0,0
1970-01-01 00:00:00.000001906,1749936900,22618,2025-06-14 21:35:00,2516.3625,2515.8982666303555,2518.45,2513.0,0,0,6.723638235486208,False,False,1.0,0
1970-01-01 00:00:00.000001907,1749937200,33400,2025-06-14 21:40:00,2518.7250000000004,2516.130383315178,2522.55,2515.55,0,0,6.66829794067933,False,False,2.0,0
1970-01-01 00:00:00.000001908,1749937500,161409,2025-06-14 21:45:00,2525.55,2517.427691657589,2534.4,2517.427691657589,0,0,7.252034250851564,True,False,3.0,0
1970-01-01 00:00:00.000001909,1749937800,50634,2025-06-14 21:50:00,2527.0,2521.4888458287946,2529.75,2521.4888458287946,0,0,7.4849738345090895,False,False,1.0,0
1970-01-01 00:00:00.000001910,1749938100,32476,2025-06-14 21:55:00,2527.625,2524.2444229143975,2531.4,2524.2444229143975,0,0,7.5818028752012845,False,False,2.0,0
1970-01-01 00:00:00.000001911,1749938400,49121,2025-06-14 22:00:00,2529.0625,2525.934711457199,2532.7,2523.5,0,0,7.724660018058428,False,False,3.0,0
1970-01-01 00:00:00.000001912,1749938700,34035,2025-06-14 22:05:00,2530.6875,2527.4986057285996,2532.35,2527.4986057285996,0,0,7.760473894587027,False,False,4.0,0
1970-01-01 00:00:00.000001913,1749939000,33125,2025-06-14 22:10:00,2529.875,2529.0930528643,2531.05,2527.45,0,0,7.7497596088727665,False,False,5.0,0
1970-01-01 00:00:00.000001914,1749939300,19004,2025-06-14 22:15:00,2531.225,2529.48402643215,2532.3,2529.48402643215,0,0,7.629472006576342,False,False,6.0,0
1970-01-01 00:00:00.000001915,1749939600,31875,2025-06-14 22:20:00,2529.3,2530.3545132160752,2531.45,2526.25,0,0,7.600900578004906,False,False,7.0,0
1970-01-01 00:00:00.000001916,1749939900,7226,2025-06-14 22:25:00,2528.5875,2529.8272566080377,2530.0,2527.75,0,0,7.315883869839841,False,False,8.0,0
1970-01-01 00:00:00.000001917,1749940200,73566,2025-06-14 22:30:00,2523.8375,2529.2073783040187,2529.2073783040187,2517.1,0,0,7.298553748698331,False,False,9.0,0
1970-01-01 00:00:00.000001918,1749940500,22338,2025-06-14 22:35:00,2523.0875,2526.5224391520096,2526.5224391520096,2521.35,0,0,6.971585116699024,False,False,10.0,0
1970-01-01 00:00:00.000001919,1749940800,26825,2025-06-14 22:40:00,2520.8125,2524.8049695760046,2524.8049695760046,2518.25,0,0,6.899371033607297,False,False,11.0,0
1970-01-01 00:00:00.000001920,1749941100,19971,2025-06-14 22:45:00,2521.625,2522.8087347880023,2524.05,2519.0,0,0,6.870799605035894,False,False,12.0,0
1970-01-01 00:00:00.000001921,1749941400,18134,2025-06-14 22:50:00,2524.6625,2522.2168673940014,2526.5,2522.2168673940014,0,0,6.719013890750181,False,False,13.0,0
1970-01-01 00:00:00.000001922,1749941700,5226,2025-06-14 22:55:00,2525.0874999999996,2523.439683697001,2526.0,2523.439683697001,0,0,5.6895858879350465,False,False,14.0,0
1970-01-01 00:00:00.000001923,1749942000,13344,2025-06-14 23:00:00,2526.5375000000004,2524.2635918485003,2527.65,2524.2635918485003,0,0,5.341389743670367,False,False,15.0,0
1970-01-01 00:00:00.000001924,1749942300,14409,2025-06-14 23:05:00,2528.35,2525.4005459242503,2530.3,2525.4005459242503,0,0,5.180238100109461,False,False,16.0,0
1970-01-01 00:00:00.000001925,1749942600,15306,2025-06-14 23:10:00,2529.5625,2526.875272962125,2532.05,2526.875272962125,0,0,4.892718602814837,False,False,17.0,0
1970-01-01 00:00:00.000001926,1749942900,9407,2025-06-14 23:15:00,2528.625,2528.2188864810623,2530.05,2526.2,0,0,4.821190440571984,False,False,18.0,0
1970-01-01 00:00:00.000001927,1749943200,10199,2025-06-14 23:20:00,2529.5875,2528.421943240531,2530.55,2528.421943240531,0,0,4.716051637676888,False,False,19.0,0
1970-01-01 00:00:00.000001928,1749943500,9320,2025-06-14 23:25:00,2528.7749999999996,2529.0047216202656,2529.8,2526.9,0,0,4.722053525687605,False,False,20.0,0
1970-01-01 00:00:00.000001929,1749943800,9732,2025-06-14 23:30:00,2529.7125,2528.8898608101326,2530.8,2527.8,0,0,4.564910668544761,False,False,21.0,0
1970-01-01 00:00:00.000001930,1749944100,3940,2025-06-14 23:35:00,2529.5125000000003,2529.3011804050666,2530.3,2528.55,0,0,4.5291963828304755,False,False,22.0,0
1970-01-01 00:00:00.000001931,1749944400,40362,2025-06-14 23:40:00,2532.8875,2529.406840202533,2537.2,2528.95,0,0,4.2536693611148495,False,False,23.0,0
1970-01-01 00:00:00.000001932,1749944700,45370,2025-06-14 23:45:00,2535.625,2531.1471701012665,2539.7,2531.1471701012665,0,0,4.495125843023678,True,False,24.0,0
1970-01-01 00:00:00.000001933,1749945000,10511,2025-06-14 23:50:00,2533.075,2533.3860850506335,2534.05,2531.9,0,0,4.292985159023341,False,False,1.0,0
1970-01-01 00:00:00.000001934,1749945300,9615,2025-06-14 23:55:00,2531.125,2533.2305425253167,2533.2305425253167,2529.8,0,0,4.177309625117362,False,True,2.0,0
1970-01-01 00:00:00.000001935,1749945600,14015,2025-06-15 00:00:00,2530.35,2532.177771262658,2532.177771262658,2529.15,0,0,4.04536471530722,False,False,1.0,0
1970-01-01 00:00:00.000001936,1749945900,10711,2025-06-15 00:05:00,2529.775,2531.263885631329,2531.95,2527.75,0,0,4.162484979378697,False,True,2.0,0
1970-01-01 00:00:00.000001937,1749946200,8778,2025-06-15 00:10:00,2531.625,2530.5194428156647,2534.55,2528.4,0,0,4.359884397128716,False,False,1.0,0
1970-01-01 00:00:00.000001938,1749946500,27214,2025-06-15 00:15:00,2535.5125,2531.0722214078323,2537.5,2531.0722214078323,0,0,4.469050434015701,True,False,2.0,0
1970-01-01 00:00:00.000001939,1749946800,14243,2025-06-15 00:20:00,2534.8,2533.292360703916,2536.9,2532.85,0,0,4.388712788453209,False,False,1.0,0
1970-01-01 00:00:00.000001940,1749947100,21338,2025-06-15 00:25:00,2533.1,2534.0461803519584,2535.1,2530.45,0,0,4.445855645596047,False,False,2.0,0
1970-01-01 00:00:00.000001941,1749947400,10969,2025-06-15 00:30:00,2533.4,2533.573090175979,2534.75,2530.3,0,0,4.611708734205389,False,False,3.0,0
1970-01-01 00:00:00.000001942,1749947700,12682,2025-06-15 00:35:00,2535.4,2533.4865450879897,2537.35,2533.4865450879897,0,0,4.68670873420537,False,False,4.0,0
1970-01-01 00:00:00.000001943,1749948000,13916,2025-06-15 00:40:00,2535.8375,2534.4432725439947,2538.3,2534.4432725439947,0,0,4.747903552491477,False,False,5.0,0
1970-01-01 00:00:00.000001944,1749948300,7663,2025-06-15 00:45:00,2536.0875,2535.140386271997,2537.15,2535.140386271997,0,0,4.766447390205973,False,False,6.0,0
1970-01-01 00:00:00.000001945,1749948600,34407,2025-06-15 00:50:00,2536.6625,2535.613943135999,2540.45,2535.0,0,0,4.566447390205959,False,False,7.0,0
1970-01-01 00:00:00.000001946,1749948900,17140,2025-06-15 00:55:00,2535.75,2536.1382215679996,2537.5,2533.4,0,0,4.248388111725002,False,False,8.0,0
1970-01-01 00:00:00.000001947,1749949200,13332,2025-06-15 01:00:00,2536.15,2535.944110784,2538.65,2533.8,0,0,4.328745254582145,False,False,9.0,0
1970-01-01 00:00:00.000001948,1749949500,13592,2025-06-15 01:05:00,2535.0125,2536.047055392,2536.047055392,2532.8,0,0,4.322992217059534,False,False,10.0,0
1970-01-01 00:00:00.000001949,1749949800,14629,2025-06-15 01:10:00,2534.7,2535.5297776959997,2536.3,2532.05,0,0,4.410294269726819,False,False,11.0,0
1970-01-01 00:00:00.000001950,1749950100,43626,2025-06-15 01:15:00,2531.5625,2535.1148888479997,2535.1148888479997,2527.65,0,0,4.643500616012521,False,False,12.0,0
1970-01-01 00:00:00.000001951,1749950400,40746,2025-06-15 01:20:00,2528.2875,2533.338694424,2533.338694424,2525.3,0,0,4.778407360583937,False,True,13.0,0
1970-01-01 00:00:00.000001952,1749950700,13197,2025-06-15 01:25:00,2528.35,2530.813097212,2530.813097212,2526.85,0,0,4.602358690571951,False,False,1.0,0
1970-01-01 00:00:00.000001953,1749951000,30621,2025-06-15 01:30:00,2526.6749999999997,2529.581548606,2529.581548606,2524.4,0,1,4.683183591000508,False,False,2.0,0
1970-01-01 00:00:00.000001954,1749951300,27800,2025-06-15 01:35:00,2527.45,2528.1282743029997,2529.85,2525.3,0,0,4.676040733857625,False,False,3.0,0
1970-01-01 00:00:00.000001955,1749951600,19719,2025-06-15 01:40:00,2530.1125,2527.7891371514997,2532.25,2527.2,0,0,4.718897876714793,False,False,4.0,0
1970-01-01 00:00:00.000001956,1749951900,18287,2025-06-15 01:45:00,2531.2625,2528.95081857575,2533.0,2528.95081857575,0,0,4.725982264161238,False,False,5.0,0
1970-01-01 00:00:00.000001957,1749952200,9643,2025-06-15 01:50:00,2530.0625,2530.106659287875,2531.9,2527.85,0,0,4.739787445875144,False,False,6.0,0
1970-01-01 00:00:00.000001958,1749952500,6602,2025-06-15 01:55:00,2528.9125,2530.0845796439376,2530.0845796439376,2527.7,0,0,4.7665707255847725,False,False,7.0,0
1970-01-01 00:00:00.000001959,1749952800,15474,2025-06-15 02:00:00,2530.4,2529.4985398219687,2532.15,2528.5,0,0,4.637999297013364,False,False,8.0,0
1970-01-01 00:00:00.000001960,1749953100,38539,2025-06-15 02:05:00,2533.1125,2529.949269910984,2535.35,2529.949269910984,0,0,4.730908589085922,False,False,9.0,0
1970-01-01 00:00:00.000001961,1749953400,19267,2025-06-15 02:10:00,2534.6375,2531.530884955492,2537.55,2531.530884955492,0,0,4.814416806550786,True,False,10.0,0
1970-01-01 00:00:00.000001962,1749953700,18405,2025-06-15 02:15:00,2534.125,2533.084192477746,2536.15,2532.2,0,0,4.857273949407954,False,False,1.0,0
1970-01-01 00:00:00.000001963,1749954000,13277,2025-06-15 02:20:00,2534.25,2533.604596238873,2535.55,2533.0,0,0,4.735845377979396,False,False,2.0,0
1970-01-01 00:00:00.000001964,1749954300,16619,2025-06-15 02:25:00,2534.6125,2533.9272981194363,2535.75,2532.7,1,0,4.420496174550863,False,False,3.0,0
1970-01-01 00:00:00.000001965,1749954600,9742,2025-06-15 02:30:00,2534.05,2534.269899059718,2535.75,2532.3,0,0,4.092732287122284,False,False,4.0,0
1970-01-01 00:00:00.000001966,1749954900,15619,2025-06-15 02:35:00,2532.8374999999996,2534.159949529859,2534.159949529859,2531.1,0,0,4.028221738397958,False,False,5.0,0
1970-01-01 00:00:00.000001967,1749955200,11634,2025-06-15 02:40:00,2532.8875,2533.4987247649296,2533.7,2531.7,0,0,3.8009682665408167,False,False,6.0,0
1970-01-01 00:00:00.000001968,1749955500,10832,2025-06-15 02:45:00,2532.0,2533.1931123824647,2533.3,2530.5,0,0,3.675968266540849,False,False,7.0,0
1970-01-01 00:00:00.000001969,1749955800,27056,2025-06-15 02:50:00,2529.8875,2532.5965561912326,2532.5965561912326,2527.8,0,0,3.657865137343151,False,True,8.0,0
1970-01-01 00:00:00.000001970,1749956100,32857,2025-06-15 02:55:00,2528.7,2531.242028095616,2531.242028095616,2527.55,0,0,3.6323541852978645,False,False,1.0,0
1970-01-01 00:00:00.000001971,1749956400,24455,2025-06-15 03:00:00,2528.7625000000003,2529.9710140478082,2530.0,2527.3,0,0,3.535925613869267,False,False,2.0,0
1970-01-01 00:00:00.000001972,1749956700,19392,2025-06-15 03:05:00,2529.2125,2529.366757023904,2530.75,2527.05,0,0,3.629884210730844,False,False,3.0,0
1970-01-01 00:00:00.000001973,1749957000,21548,2025-06-15 03:10:00,2531.3125,2529.2896285119523,2532.9,2529.2896285119523,0,0,3.632562782159409,False,False,4.0,0
1970-01-01 00:00:00.000001974,1749957300,18097,2025-06-15 03:15:00,2531.875,2530.301064255976,2533.05,2530.301064255976,0,0,3.443148900374289,False,False,5.0,0
1970-01-01 00:00:00.000001975,1749957600,18153,2025-06-15 03:20:00,2531.25,2531.0880321279883,2532.05,2530.25,0,0,3.1417835400523018,False,False,6.0,0
1970-01-01 00:00:00.000001976,1749957900,10755,2025-06-15 03:25:00,2531.1625,2531.169016063994,2532.55,2529.2,0,0,3.0989263971951653,False,False,7.0,0
1970-01-01 00:00:00.000001977,1749958200,11295,2025-06-15 03:30:00,2530.9,2531.165758031997,2531.55,2529.3,0,0,3.077497825766581,False,False,8.0,0
1970-01-01 00:00:00.000001978,1749958500,8840,2025-06-15 03:35:00,2531.5,2531.0328790159983,2532.85,2529.95,0,0,3.0667835400522887,False,False,9.0,0
1970-01-01 00:00:00.000001979,1749958800,20789,2025-06-15 03:40:00,2532.7,2531.266439507999,2534.55,2531.266439507999,0,0,3.05489500376666,True,False,10.0,0
1970-01-01 00:00:00.000001980,1749959100,14735,2025-06-15 03:45:00,2531.775,2531.9832197539995,2533.25,2530.5,0,0,3.0327557516338532,False,False,1.0,0
1970-01-01 00:00:00.000001981,1749959400,13667,2025-06-15 03:50:00,2530.9875,2531.879109877,2532.0,2530.35,0,0,3.0077557516338596,False,True,2.0,0
1970-01-01 00:00:00.000001982,1749959700,15253,2025-06-15 03:55:00,2530.05,2531.4333049385,2531.4333049385,2529.0,0,0,2.9815632472409885,False,False,1.0,0
1970-01-01 00:00:00.000001983,1749960000,12065,2025-06-15 04:00:00,2530.05,2530.74165246925,2530.75,2529.1,0,0,2.7568092335815373,False,False,1.0,0
1970-01-01 00:00:00.000001984,1749960300,14848,2025-06-15 04:05:00,2530.8999999999996,2530.395826234625,2531.5,2530.15,0,0,2.596664369608951,False,False,2.0,0
1970-01-01 00:00:00.000001985,1749960600,14547,2025-06-15 04:10:00,2532.1,2530.6479131173123,2533.4,2530.6479131173123,0,0,2.6003848612295184,True,False,3.0,0
1970-01-01 00:00:00.000001986,1749960900,14503,2025-06-15 04:15:00,2532.525,2531.373956558656,2534.25,2531.1,0,0,2.561099146943824,False,False,1.0,0
1970-01-01 00:00:00.000001987,1749961200,29042,2025-06-15 04:20:00,2531.375,2531.949478279328,2531.95,2529.65,0,0,2.5030634326581094,False,False,2.0,0
1970-01-01 00:00:00.000001988,1749961500,8202,2025-06-15 04:25:00,2532.0875,2531.662239139664,2532.9,2531.45,0,0,2.415639450942113,False,False,3.0,0
1970-01-01 00:00:00.000001989,1749961800,31444,2025-06-15 04:30:00,2533.3374999999996,2531.8748695698323,2534.45,2531.8748695698323,0,0,2.47100591023978,False,False,4.0,0
1970-01-01 00:00:00.000001990,1749962100,48231,2025-06-15 04:35:00,2534.825,2532.606184784916,2536.2,2532.606184784916,0,0,2.4884212827457435,True,False,5.0,0
1970-01-01 00:00:00.000001991,1749962400,57794,2025-06-15 04:40:00,2536.425,2533.715592392458,2540.0,2532.2,0,0,2.8848498541743277,False,False,1.0,0
1970-01-01 00:00:00.000001992,1749962700,138992,2025-06-15 04:45:00,2540.25,2535.070296196229,2543.55,2535.070296196229,0,0,3.2834001258722765,False,False,1.0,0
1970-01-01 00:00:00.000001993,1749963000,52023,2025-06-15 04:50:00,2540.25,2537.6601480981144,2542.0,2537.6601480981144,0,0,3.3588495122926036,False,False,1.0,0
1970-01-01 00:00:00.000001994,1749963300,83999,2025-06-15 04:55:00,2541.3,2538.955074049057,2546.0,2537.25,0,0,3.787420940864032,False,False,2.0,0
1970-01-01 00:00:00.000001995,1749963600,47988,2025-06-15 05:00:00,2541.7,2540.1275370245285,2543.0,2540.05,0,0,3.8802780837211555,False,False,3.0,0
1970-01-01 00:00:00.000001996,1749963900,34217,2025-06-15 05:05:00,2539.8,2540.913768512264,2541.35,2538.0,0,0,3.9707563023997148,False,False,4.0,0
1970-01-01 00:00:00.000001997,1749964200,26433,2025-06-15 05:10:00,2539.35,2540.356884256132,2541.8,2538.0,0,0,4.12432773097115,False,False,5.0,0
1970-01-01 00:00:00.000001998,1749964500,40580,2025-06-15 05:15:00,2537.45,2539.853442128066,2539.853442128066,2535.75,0,0,4.313859311547309,False,False,6.0,0
1970-01-01 00:00:00.000001999,1749964800,39372,2025-06-15 05:20:00,2535.75,2538.651721064033,2538.651721064033,2534.5,0,1,4.413833181643407,False,False,7.0,0
1970-01-01 00:00:00.000002000,1749965100,41288,2025-06-15 05:25:00,2537.65,2537.2008605320166,2540.9,2534.6,0,0,4.638833181643414,False,False,8.0,0
1970-01-01 00:00:00.000002001,1749965400,71920,2025-06-15 05:30:00,2542.625,2537.4254302660083,2545.25,2537.4254302660083,1,0,4.992373876928533,False,False,9.0,0
1970-01-01 00:00:00.000002002,1749965700,155045,2025-06-15 05:35:00,2545.3,2540.025215133004,2547.5,2540.025215133004,0,0,5.417358510285372,True,False,10.0,1
1970-01-01 00:00:00.000002003,1749966000,45344,2025-06-15 05:40:00,2546.9625,2542.662607566502,2548.8,2542.662607566502,0,0,5.67180579623755,False,False,1.0,0
1970-01-01 00:00:00.000002004,1749966300,115478,2025-06-15 05:45:00,2549.6875,2544.812553783251,2552.3,2544.812553783251,0,0,5.949922296356492,True,False,2.0,0
1970-01-01 00:00:00.000002005,1749966600,40809,2025-06-15 05:50:00,2548.5750000000003,2547.2500268916256,2549.55,2547.1,0,0,5.5776008677850575,False,False,1.0,0
1970-01-01 00:00:00.000002006,1749966900,52814,2025-06-15 05:55:00,2549.3125,2547.9125134458127,2551.3,2546.8,0,0,5.293336310372816,False,False,2.0,0
1970-01-01 00:00:00.000002007,1749967200,118444,2025-06-15 06:00:00,2547.7625,2548.6125067229063,2552.8,2543.3,0,0,5.661918317380988,False,False,3.0,0
1970-01-01 00:00:00.000002008,1749967500,87961,2025-06-15 06:05:00,2543.075,2548.1875033614533,2548.1875033614533,2541.4,0,0,5.521739986056218,False,True,4.0,0
1970-01-01 00:00:00.000002009,1749967800,58650,2025-06-15 06:10:00,2542.05,2545.6312516807266,2545.6312516807266,2540.55,0,0,5.673972248965258,False,False,1.0,0
1970-01-01 00:00:00.000002010,1749968100,52072,2025-06-15 06:15:00,2541.6875,2543.8406258403634,2543.95,2539.75,0,1,5.709686534679544,False,False,2.0,0
1970-01-01 00:00:00.000002011,1749968400,126278,2025-06-15 06:20:00,2538.175,2542.7640629201815,2542.7640629201815,2532.35,0,0,6.182119600406785,False,True,3.0,-1
1970-01-01 00:00:00.000002012,1749968700,63041,2025-06-15 06:25:00,2536.0375,2540.469531460091,2540.469531460091,2534.85,0,0,6.290411695551419,False,False,1.0,0
1970-01-01 00:00:00.000002013,1749969000,62317,2025-06-15 06:30:00,2535.1,2538.2535157300454,2538.2535157300454,2533.25,0,0,6.351254171695148,False,False,2.0,0
1970-01-01 00:00:00.000002014,1749969300,45235,2025-06-15 06:35:00,2534.7125,2536.6767578650224,2536.6767578650224,2533.0,0,0,6.16387973348245,False,False,3.0,0
1970-01-01 00:00:00.000002015,1749969600,27273,2025-06-15 06:40:00,2536.0,2535.6946289325115,2537.0,2534.7,0,0,5.769267609625915,False,False,4.0,0
1970-01-01 00:00:00.000002016,1749969900,60344,2025-06-15 06:45:00,2536.2374999999997,2535.8473144662557,2537.7,2533.65,0,0,5.524640119126194,False,False,5.0,0
1970-01-01 00:00:00.000002017,1749970200,17908,2025-06-15 06:50:00,2536.2125,2536.042407233128,2537.1,2534.55,0,0,5.268397802447745,False,False,6.0,0
1970-01-01 00:00:00.000002018,1749970500,22473,2025-06-15 06:55:00,2535.2125,2536.127453616564,2536.3,2533.15,0,0,4.958580215537105,False,False,7.0,0
1970-01-01 00:00:00.000002019,1749970800,30651,2025-06-15 07:00:00,2534.1625,2535.6699768082817,2535.7,2532.7,0,0,4.988044501251385,False,False,8.0,0
1970-01-01 00:00:00.000002020,1749971100,176182,2025-06-15 07:05:00,2530.6625000000004,2534.916238404141,2534.916238404141,2527.3,0,0,5.2106329586900175,False,True,9.0,0
1970-01-01 00:00:00.000002021,1749971400,111847,2025-06-15 07:10:00,2529.2,2532.7893692020707,2532.7893692020707,2525.05,0,0,5.084873615980769,False,False,1.0,0
1970-01-01 00:00:00.000002022,1749971700,63178,2025-06-15 07:15:00,2529.9750000000004,2530.9946846010353,2531.8,2528.0,0,0,4.871480518734123,False,False,2.0,0
1970-01-01 00:00:00.000002023,1749972000,34956,2025-06-15 07:20:00,2528.7124999999996,2530.484842300518,2530.7,2527.25,0,0,4.754962541539369,False,False,3.0,0
1970-01-01 00:00:00.000002024,1749972300,49496,2025-06-15 07:25:00,2527.9624999999996,2529.5986711502587,2529.5986711502587,2526.65,0,0,4.665581909414998,False,False,4.0,0
1970-01-01 00:00:00.000002025,1749972600,144432,2025-06-15 07:30:00,2525.6,2528.7805855751294,2528.7805855751294,2522.05,0,0,4.402476384768404,False,True,5.0,0
1970-01-01 00:00:00.000002026,1749972900,58588,2025-06-15 07:35:00,2524.6,2527.1902927875644,2527.4,2521.8,0,0,4.401081280476189,False,False,1.0,0
1970-01-01 00:00:00.000002027,1749973200,38281,2025-06-15 07:40:00,2525.8125,2525.895146393782,2526.95,2525.2,0,0,4.211544442615799,False,False,2.0,0
1970-01-01 00:00:00.000002028,1749973500,75371,2025-06-15 07:45:00,2526.825,2525.853823196891,2529.25,2524.7,0,0,4.273918880828497,False,False,3.0,0
1970-01-01 00:00:00.000002029,1749973800,70508,2025-06-15 07:50:00,2529.1000000000004,2526.3394115984456,2530.85,2526.3394115984456,0,0,4.431818052368077,True,False,4.0,0
1970-01-01 00:00:00.000002030,1749974100,60168,2025-06-15 07:55:00,2529.0,2527.719705799223,2530.55,2527.65,0,0,4.349675195225245,False,False,1.0,0
1970-01-01 00:00:00.000002031,1749974400,47614,2025-06-15 08:00:00,2527.5375000000004,2528.3598528996117,2529.55,2526.0,0,0,4.421103766653849,False,False,2.0,0
1970-01-01 00:00:00.000002032,1749974700,168566,2025-06-15 08:05:00,2523.2374999999997,2527.948676449806,2527.948676449806,2518.4,0,0,4.878152084497125,False,True,3.0,0
1970-01-01 00:00:00.000002033,1749975000,46415,2025-06-15 08:10:00,2521.825,2525.593088224903,2525.593088224903,2520.3,0,0,5.04194410056162,False,False,1.0,0
1970-01-01 00:00:00.000002034,1749975300,42417,2025-06-15 08:15:00,2522.3,2523.7090441124515,2524.3,2521.3,0,0,4.71221278598013,False,False,2.0,0
1970-01-01 00:00:00.000002035,1749975600,71015,2025-06-15 08:20:00,2522.55,2523.004522056226,2524.8,2520.1,0,0,4.495114985832255,False,False,3.0,0
1970-01-01 00:00:00.000002036,1749975900,30190,2025-06-15 08:25:00,2523.6,2522.777261028113,2524.55,2522.75,0,0,4.366543557260814,False,False,4.0,0
1970-01-01 00:00:00.000002037,1749976200,40892,2025-06-15 08:30:00,2523.7749999999996,2523.1886305140565,2525.35,2523.15,0,0,4.277257842975099,False,False,5.0,0
1970-01-01 00:00:00.000002038,1749976500,46056,2025-06-15 08:35:00,2521.175,2523.481815257028,2523.481815257028,2519.3,0,0,4.386281332242301,False,False,6.0,0
1970-01-01 00:00:00.000002039,1749976800,35053,2025-06-15 08:40:00,2520.65,2522.328407628514,2522.95,2518.4,0,0,4.230525219733051,False,False,7.0,0
1970-01-01 00:00:00.000002040,1749977100,69875,2025-06-15 08:45:00,2520.35,2521.489203814257,2522.5,2517.45,0,0,4.191239505447356,False,False,8.0,0
1970-01-01 00:00:00.000002041,1749977400,38740,2025-06-15 08:50:00,2519.925,2520.9196019071287,2521.15,2518.5,0,0,4.212668076875941,False,False,9.0,0
1970-01-01 00:00:00.000002042,1749977700,13186,2025-06-15 08:55:00,2520.075,2520.4223009535644,2520.9,2519.0,0,0,4.02338236259022,False,False,10.0,0
1970-01-01 00:00:00.000002043,1749978000,126841,2025-06-15 09:00:00,2517.375,2520.248650476782,2520.248650476782,2514.15,0,0,4.136815367963631,False,True,11.0,0
1970-01-01 00:00:00.000002044,1749978300,68768,2025-06-15 09:05:00,2515.5125,2518.811825238391,2518.811825238391,2514.25,0,0,4.2555171707058435,False,False,1.0,0
1970-01-01 00:00:00.000002045,1749978600,76335,2025-06-15 09:10:00,2514.6,2517.1621626191954,2517.1621626191954,2512.25,0,0,4.352814500648362,False,False,2.0,0
1970-01-01 00:00:00.000002046,1749978900,79987,2025-06-15 09:15:00,2512.7,2515.881081309598,2516.0,2510.0,0,0,4.099337611376508,False,True,3.0,0
