,time,volume,Timestamp,close,open,high,low,RF_BuySignal,RF_SellSignal,GreenArrow,RedArrow
1970-01-01 00:00:00.000000379,1748705400,271,2025-05-31 15:30:00,0.193405,0.19317231285706318,0.19419,0.19272,0,0,False,False
1970-01-01 00:00:00.000000380,1748706300,500,2025-05-31 15:45:00,0.19161,0.1932886564285316,0.1932886564285316,0.19161,0,0,False,True
1970-01-01 00:00:00.000000381,1748707200,394,2025-05-31 16:00:00,0.192165,0.1924493282142658,0.19277,0.19156,0,0,False,False
1970-01-01 00:00:00.000000382,1748708100,424,2025-05-31 16:15:00,0.19309199999999999,0.1923071641071329,0.193154,0.1923071641071329,0,0,False,False
1970-01-01 00:00:00.000000383,1748709000,109,2025-05-31 16:30:00,0.19288,0.19269958205356644,0.19313,0.19263,0,0,False,False
1970-01-01 00:00:00.000000384,1748709900,214,2025-05-31 16:45:00,0.1927325,0.19278979102678323,0.19297,0.19251,0,0,False,False
1970-01-01 00:00:00.000000385,1748710800,1191,2025-05-31 17:00:00,0.19271,0.19276114551339163,0.19276114551339163,0.19267,0,0,False,False
1970-01-01 00:00:00.000000386,1748711700,10,2025-05-31 17:15:00,0.19329,0.1927355727566958,0.19329,0.1927355727566958,0,0,True,False
1970-01-01 00:00:00.000000387,1748712600,112,2025-05-31 17:30:00,0.192465,0.1930127863783479,0.1930127863783479,0.19219,0,0,False,False
1970-01-01 00:00:00.000000388,1748713500,0,2025-05-31 17:45:00,0.19274,0.19273889318917395,0.19274,0.19273889318917395,0,0,False,False
1970-01-01 00:00:00.000000389,1748714400,24,2025-05-31 18:00:00,0.191995,0.19273944659458697,0.19273944659458697,0.19166,0,0,False,True
1970-01-01 00:00:00.000000390,1748715300,937,2025-05-31 18:15:00,0.19264599999999998,0.1923672232972935,0.19298,0.1923672232972935,0,0,False,False
1970-01-01 00:00:00.000000391,1748716200,12,2025-05-31 18:30:00,0.19282,0.19250661164864674,0.19282,0.19250661164864674,0,0,False,False
1970-01-01 00:00:00.000000392,1748717100,451,2025-05-31 18:45:00,0.19271499999999997,0.19266330582432337,0.19304,0.19241,0,0,False,False
1970-01-01 00:00:00.000000393,1748718000,125,2025-05-31 19:00:00,0.19332,0.19268915291216165,0.19334,0.19268915291216165,0,0,True,False
1970-01-01 00:00:00.000000394,1748718900,15,2025-05-31 19:15:00,0.19375,0.19300457645608082,0.19375,0.19300457645608082,0,0,False,False
1970-01-01 00:00:00.000000395,1748719800,10,2025-05-31 19:30:00,0.19436,0.1933772882280404,0.19436,0.1933772882280404,0,0,False,False
1970-01-01 00:00:00.000000396,1748720700,0,2025-05-31 19:45:00,0.19436,0.19386864411402022,0.19436,0.19386864411402022,0,0,False,False
1970-01-01 00:00:00.000000397,1748721600,0,2025-05-31 20:00:00,0.19436,0.19411432205701012,0.19436,0.19411432205701012,0,0,False,False
1970-01-01 00:00:00.000000398,1748722500,0,2025-05-31 20:15:00,0.19436,0.19423716102850508,0.19436,0.19423716102850508,0,0,False,False
1970-01-01 00:00:00.000000399,1748723400,0,2025-05-31 20:30:00,0.19436,0.19429858051425253,0.19436,0.19429858051425253,0,0,False,False
1970-01-01 00:00:00.000000400,1748724300,0,2025-05-31 20:45:00,0.19436,0.19432929025712625,0.19436,0.19432929025712625,0,0,False,False
1970-01-01 00:00:00.000000401,1748725200,0,2025-05-31 21:00:00,0.19436,0.19434464512856314,0.19436,0.19434464512856314,0,0,False,False
1970-01-01 00:00:00.000000402,1748726100,0,2025-05-31 21:15:00,0.19436,0.1943523225642816,0.19436,0.1943523225642816,0,0,False,False
1970-01-01 00:00:00.000000403,1748727000,25,2025-05-31 21:30:00,0.19408,0.19435616128214078,0.19435616128214078,0.19408,0,0,False,False
1970-01-01 00:00:00.000000404,1748727900,0,2025-05-31 21:45:00,0.19408,0.19421808064107038,0.19421808064107038,0.19408,0,0,False,False
1970-01-01 00:00:00.000000405,1748728800,0,2025-05-31 22:00:00,0.19408,0.1941490403205352,0.1941490403205352,0.19408,0,0,False,False
1970-01-01 00:00:00.000000406,1748729700,0,2025-05-31 22:15:00,0.19408,0.1941145201602676,0.1941145201602676,0.19408,0,0,False,False
1970-01-01 00:00:00.000000407,1748730600,0,2025-05-31 22:30:00,0.19408,0.19409726008013378,0.19409726008013378,0.19408,0,0,False,False
1970-01-01 00:00:00.000000408,1748731500,0,2025-05-31 22:45:00,0.19408,0.19408863004006688,0.19408863004006688,0.19408,0,0,False,False
1970-01-01 00:00:00.000000409,1748732400,125,2025-05-31 23:00:00,0.19232,0.19408431502003343,0.19408431502003343,0.19232,0,1,False,True
1970-01-01 00:00:00.000000410,1748733300,0,2025-05-31 23:15:00,0.19232,0.1932021575100167,0.1932021575100167,0.19232,0,0,False,False
1970-01-01 00:00:00.000000411,1748734200,10,2025-05-31 23:30:00,0.19262,0.19276107875500836,0.19276107875500836,0.19262,0,0,False,False
1970-01-01 00:00:00.000000412,1748735100,0,2025-05-31 23:45:00,0.19262,0.1926905393775042,0.1926905393775042,0.19262,0,0,False,False
1970-01-01 00:00:00.000000413,1748736000,0,2025-06-01 00:00:00,0.19262,0.1926552696887521,0.1926552696887521,0.19262,0,0,False,False
1970-01-01 00:00:00.000000414,1748736900,457,2025-06-01 00:15:00,0.19091,0.19263763484437607,0.19263763484437607,0.19091,0,0,False,True
1970-01-01 00:00:00.000000415,1748737800,53,2025-06-01 00:30:00,0.19092,0.19177381742218802,0.19177381742218802,0.19092,0,0,False,False
1970-01-01 00:00:00.000000416,1748738700,0,2025-06-01 00:45:00,0.19092,0.191346908711094,0.191346908711094,0.19092,0,0,False,False
1970-01-01 00:00:00.000000417,1748739600,0,2025-06-01 01:00:00,0.19092,0.19113345435554702,0.19113345435554702,0.19092,0,0,False,False
1970-01-01 00:00:00.000000418,1748740500,59,2025-06-01 01:15:00,0.191215,0.19102672717777353,0.19188,0.19055,0,0,False,False
1970-01-01 00:00:00.000000419,1748741400,3,2025-06-01 01:30:00,0.19043,0.19112086358888675,0.19112086358888675,0.19043,0,0,False,False
1970-01-01 00:00:00.000000420,1748742300,28,2025-06-01 01:45:00,0.18887500000000002,0.19077543179444337,0.19077543179444337,0.18847,0,0,False,False
1970-01-01 00:00:00.000000421,1748743200,3,2025-06-01 02:00:00,0.1883,0.18982521589722168,0.18982521589722168,0.1883,0,0,False,False
1970-01-01 00:00:00.000000422,1748744100,21,2025-06-01 02:15:00,0.18855999999999998,0.18906260794861085,0.18906260794861085,0.18846,0,0,False,False
1970-01-01 00:00:00.000000423,1748745000,17,2025-06-01 02:30:00,0.18954,0.1888113039743054,0.1896,0.1888113039743054,0,0,False,False
1970-01-01 00:00:00.000000424,1748745900,46,2025-06-01 02:45:00,0.18977,0.1891756519871527,0.18994,0.1891756519871527,0,0,False,False
1970-01-01 00:00:00.000000425,1748746800,449,2025-06-01 03:00:00,0.189266,0.18947282599357634,0.189564,0.18897,0,0,False,False
1970-01-01 00:00:00.000000426,1748747700,20,2025-06-01 03:15:00,0.18825999999999998,0.18936941299678817,0.18936941299678817,0.18817,0,0,False,True
1970-01-01 00:00:00.000000427,1748748600,16,2025-06-01 03:30:00,0.18957,0.18881470649839407,0.18957,0.18881470649839407,0,0,False,False
1970-01-01 00:00:00.000000428,1748749500,0,2025-06-01 03:45:00,0.18957,0.18919235324919703,0.18957,0.18919235324919703,0,0,False,False
1970-01-01 00:00:00.000000429,1748750400,15,2025-06-01 04:00:00,0.18976,0.18938117662459852,0.18976,0.18938117662459852,0,0,True,False
1970-01-01 00:00:00.000000430,1748751300,537,2025-06-01 04:15:00,0.190463,0.18957058831229928,0.190466,0.18957058831229928,0,0,False,False
1970-01-01 00:00:00.000000431,1748752200,561,2025-06-01 04:30:00,0.19137500000000002,0.19001679415614964,0.19162,0.19001679415614964,1,0,False,False
1970-01-01 00:00:00.000000432,1748753100,0,2025-06-01 04:45:00,0.19162,0.19069589707807483,0.19162,0.19069589707807483,0,0,False,False
1970-01-01 00:00:00.000000433,1748754000,55,2025-06-01 05:00:00,0.19144,0.19115794853903742,0.19144,0.19115794853903742,0,0,False,False
1970-01-01 00:00:00.000000434,1748754900,0,2025-06-01 05:15:00,0.19144,0.1912989742695187,0.19144,0.1912989742695187,0,0,False,False
1970-01-01 00:00:00.000000435,1748755800,0,2025-06-01 05:30:00,0.19144,0.19136948713475935,0.19144,0.19136948713475935,0,0,False,False
1970-01-01 00:00:00.000000436,1748756700,1,2025-06-01 05:45:00,0.19084,0.1914047435673797,0.1914047435673797,0.19084,0,0,False,False
1970-01-01 00:00:00.000000437,1748757600,65,2025-06-01 06:00:00,0.19039,0.19112237178368985,0.19112237178368985,0.19039,0,0,False,False
1970-01-01 00:00:00.000000438,1748758500,64,2025-06-01 06:15:00,0.1898175,0.19075618589184493,0.19075618589184493,0.18958,0,0,False,False
1970-01-01 00:00:00.000000439,1748759400,46,2025-06-01 06:30:00,0.1902025,0.19028684294592246,0.19044,0.19011,0,0,False,False
1970-01-01 00:00:00.000000440,1748760300,0,2025-06-01 06:45:00,0.19015,0.19024467147296123,0.19024467147296123,0.19015,0,0,False,False
1970-01-01 00:00:00.000000441,1748761200,206,2025-06-01 07:00:00,0.1893,0.19019733573648062,0.19019733573648062,0.18921,0,0,False,True
1970-01-01 00:00:00.000000442,1748762100,524,2025-06-01 07:15:00,0.18965749999999998,0.1897486678682403,0.1899,0.18935,0,0,False,False
1970-01-01 00:00:00.000000443,1748763000,1598,2025-06-01 07:30:00,0.18984049999999997,0.18970308393412014,0.18997,0.18966,0,0,False,False
1970-01-01 00:00:00.000000444,1748763900,1406,2025-06-01 07:45:00,0.18994499999999997,0.18977179196706007,0.1901,0.18973,0,0,False,False
1970-01-01 00:00:00.000000445,1748764800,92,2025-06-01 08:00:00,0.18955249999999998,0.18985839598353002,0.18985839598353002,0.18939,0,0,False,False
1970-01-01 00:00:00.000000446,1748765700,809,2025-06-01 08:15:00,0.1890955,0.189705447991765,0.189705447991765,0.18877,0,1,False,False
1970-01-01 00:00:00.000000447,1748766600,116,2025-06-01 08:30:00,0.189425,0.1894004739958825,0.18946,0.18939,0,0,False,False
1970-01-01 00:00:00.000000448,1748767500,30,2025-06-01 08:45:00,0.18940999999999997,0.18941273699794126,0.1896,0.18922,0,0,False,False
1970-01-01 00:00:00.000000449,1748768400,239,2025-06-01 09:00:00,0.18835,0.1894113684989706,0.1894113684989706,0.18835,0,0,False,True
1970-01-01 00:00:00.000000450,1748769300,469,2025-06-01 09:15:00,0.187925,0.1888806842494853,0.1888806842494853,0.18791,0,0,False,False
1970-01-01 00:00:00.000000451,1748770200,5,2025-06-01 09:30:00,0.18755,0.18840284212474265,0.18840284212474265,0.18755,0,0,False,False
1970-01-01 00:00:00.000000452,1748771100,9,2025-06-01 09:45:00,0.18717250000000002,0.18797642106237133,0.18797642106237133,0.18681,0,0,False,False
1970-01-01 00:00:00.000000453,1748772000,358,2025-06-01 10:00:00,0.18761174999999997,0.18757446053118568,0.18783,0.186977,0,0,False,False
1970-01-01 00:00:00.000000454,1748772900,11,2025-06-01 10:15:00,0.188035,0.1875931052655928,0.18828,0.1875931052655928,0,0,True,False
1970-01-01 00:00:00.000000455,1748773800,671,2025-06-01 10:30:00,0.1873665,0.1878140526327964,0.1878140526327964,0.18723,0,0,False,False
1970-01-01 00:00:00.000000456,1748774700,0,2025-06-01 10:45:00,0.18723,0.18759027631639819,0.18759027631639819,0.18723,0,0,False,False
1970-01-01 00:00:00.000000457,1748775600,72,2025-06-01 11:00:00,0.18811,0.1874101381581991,0.18811,0.1874101381581991,0,0,True,False
1970-01-01 00:00:00.000000458,1748776500,97,2025-06-01 11:15:00,0.18883499999999998,0.18776006907909953,0.18895,0.18776006907909953,0,0,False,False
1970-01-01 00:00:00.000000459,1748777400,128,2025-06-01 11:30:00,0.188895,0.18829753453954975,0.18904,0.18829753453954975,0,0,False,False
1970-01-01 00:00:00.000000460,1748778300,20,2025-06-01 11:45:00,0.18916,0.18859626726977488,0.18916,0.18859626726977488,0,0,True,False
1970-01-01 00:00:00.000000461,1748779200,0,2025-06-01 12:00:00,0.18916,0.18887813363488742,0.18916,0.18887813363488742,0,0,False,False
1970-01-01 00:00:00.000000462,1748780100,115,2025-06-01 12:15:00,0.189341,0.1890190668174437,0.189342,0.1890190668174437,0,0,True,False
1970-01-01 00:00:00.000000463,1748781000,1,2025-06-01 12:30:00,0.18804,0.18918003340872186,0.18918003340872186,0.18804,0,0,False,False
1970-01-01 00:00:00.000000464,1748781900,150,2025-06-01 12:45:00,0.18757000000000001,0.18861001670436095,0.18861001670436095,0.18726,0,0,False,False
1970-01-01 00:00:00.000000465,1748782800,0,2025-06-01 13:00:00,0.18788,0.18809000835218048,0.18809000835218048,0.18788,0,0,False,False
1970-01-01 00:00:00.000000466,1748783700,1345,2025-06-01 13:15:00,0.1887325,0.18798500417609024,0.18905,0.18798500417609024,0,0,True,False
1970-01-01 00:00:00.000000467,1748784600,6,2025-06-01 13:30:00,0.1892,0.18835875208804512,0.1892,0.18835875208804512,0,0,False,False
1970-01-01 00:00:00.000000468,1748785500,210,2025-06-01 13:45:00,0.189235,0.18877937604402256,0.18949,0.18877937604402256,0,0,False,False
1970-01-01 00:00:00.000000469,1748786400,77,2025-06-01 14:00:00,0.189715,0.18900718802201127,0.19009,0.18900718802201127,1,0,False,False
1970-01-01 00:00:00.000000470,1748787300,0,2025-06-01 14:15:00,0.19009,0.18936109401100565,0.19009,0.18936109401100565,0,0,False,False
1970-01-01 00:00:00.000000471,1748788200,616,2025-06-01 14:30:00,0.191485,0.18972554700550281,0.19156,0.18972554700550281,0,0,True,False
1970-01-01 00:00:00.000000472,1748789100,505,2025-06-01 14:45:00,0.191275,0.19060527350275142,0.19133,0.19060527350275142,0,0,False,False
1970-01-01 00:00:00.000000473,1748790000,72,2025-06-01 15:00:00,0.19112,0.19094013675137572,0.19112,0.19094013675137572,0,0,False,False
1970-01-01 00:00:00.000000474,1748790900,13,2025-06-01 15:15:00,0.19122,0.19103006837568787,0.19167,0.19077,0,0,False,False
1970-01-01 00:00:00.000000475,1748791800,32,2025-06-01 15:30:00,0.1920025,0.19112503418784393,0.19233,0.19112503418784393,0,0,False,False
1970-01-01 00:00:00.000000476,1748792700,3691,2025-06-01 15:45:00,0.19180999999999998,0.19156376709392198,0.19203,0.19147,0,0,False,False
1970-01-01 00:00:00.000000477,1748793600,545,2025-06-01 16:00:00,0.19207000000000002,0.19168688354696098,0.19231,0.19168688354696098,0,0,False,False
1970-01-01 00:00:00.000000478,1748794500,3,2025-06-01 16:15:00,0.19409,0.1918784417734805,0.19409,0.1918784417734805,0,0,False,False
1970-01-01 00:00:00.000000479,1748795400,14,2025-06-01 16:30:00,0.193415,0.19298422088674028,0.19355,0.19298422088674028,0,0,False,False
1970-01-01 00:00:00.000000480,1748796300,420,2025-06-01 16:45:00,0.194095,0.19319961044337014,0.19428,0.19319961044337014,0,0,True,False
1970-01-01 00:00:00.000000481,1748797200,1255,2025-06-01 17:00:00,0.19304300000000002,0.19364730522168505,0.19364730522168505,0.19286,0,0,False,False
1970-01-01 00:00:00.000000482,1748798100,675,2025-06-01 17:15:00,0.19278,0.19334515261084254,0.19334515261084254,0.19261,0,0,False,False
1970-01-01 00:00:00.000000483,1748799000,0,2025-06-01 17:30:00,0.19295,0.19306257630542129,0.19306257630542129,0.19295,0,0,False,False
1970-01-01 00:00:00.000000484,1748799900,1,2025-06-01 17:45:00,0.19278,0.19300628815271065,0.19300628815271065,0.19278,0,0,False,False
1970-01-01 00:00:00.000000485,1748800800,23,2025-06-01 18:00:00,0.19228,0.19289314407635533,0.19289314407635533,0.19201,0,0,False,False
1970-01-01 00:00:00.000000486,1748801700,501,2025-06-01 18:15:00,0.19161999999999998,0.19258657203817767,0.19258657203817767,0.19119,0,0,False,False
1970-01-01 00:00:00.000000487,1748802600,500,2025-06-01 18:30:00,0.19024,0.19210328601908883,0.19210328601908883,0.19024,0,1,False,False
1970-01-01 00:00:00.000000488,1748803500,0,2025-06-01 18:45:00,0.19024,0.19117164300954442,0.19117164300954442,0.19024,0,0,False,False
1970-01-01 00:00:00.000000489,1748804400,13,2025-06-01 19:00:00,0.19134,0.19070582150477222,0.19134,0.19070582150477222,0,0,False,False
1970-01-01 00:00:00.000000490,1748805300,0,2025-06-01 19:15:00,0.19134,0.19102291075238612,0.19134,0.19102291075238612,0,0,False,False
1970-01-01 00:00:00.000000491,1748806200,5,2025-06-01 19:30:00,0.19129,0.19118145537619308,0.19129,0.19118145537619308,0,0,False,False
1970-01-01 00:00:00.000000492,1748807100,26,2025-06-01 19:45:00,0.19164,0.19123572768809655,0.19164,0.19123572768809655,0,0,True,False
1970-01-01 00:00:00.000000493,1748808000,10,2025-06-01 20:00:00,0.191565,0.19143786384404826,0.19173,0.1914,0,0,False,False
1970-01-01 00:00:00.000000494,1748808900,0,2025-06-01 20:15:00,0.1914,0.19150143192202412,0.19150143192202412,0.1914,0,0,False,False
1970-01-01 00:00:00.000000495,1748809800,0,2025-06-01 20:30:00,0.1914,0.19145071596101204,0.19145071596101204,0.1914,0,0,False,False
1970-01-01 00:00:00.000000496,1748810700,0,2025-06-01 20:45:00,0.1914,0.19142535798050603,0.19142535798050603,0.1914,0,0,False,False
1970-01-01 00:00:00.000000497,1748811600,0,2025-06-01 21:00:00,0.1914,0.191412678990253,0.191412678990253,0.1914,0,0,False,False
1970-01-01 00:00:00.000000498,1748812500,40,2025-06-01 21:15:00,0.192095,0.19140633949512648,0.19215,0.19140633949512648,0,0,True,False
1970-01-01 00:00:00.000000499,1748813400,40,2025-06-01 21:30:00,0.19204,0.19175066974756322,0.19204,0.19175066974756322,0,0,False,False
1970-01-01 00:00:00.000000500,1748814300,0,2025-06-01 21:45:00,0.19204,0.1918953348737816,0.19204,0.1918953348737816,0,0,False,False
1970-01-01 00:00:00.000000501,1748815200,0,2025-06-01 22:00:00,0.19204,0.1919676674368908,0.19204,0.1919676674368908,0,0,False,False
1970-01-01 00:00:00.000000502,1748816100,0,2025-06-01 22:15:00,0.19204,0.1920038337184454,0.19204,0.1920038337184454,0,0,False,False
1970-01-01 00:00:00.000000503,1748817000,10,2025-06-01 22:30:00,0.19314,0.1920219168592227,0.19314,0.1920219168592227,1,0,True,False
1970-01-01 00:00:00.000000504,1748817900,0,2025-06-01 22:45:00,0.19314,0.19258095842961137,0.19314,0.19258095842961137,0,0,False,False
1970-01-01 00:00:00.000000505,1748818800,0,2025-06-01 23:00:00,0.19314,0.1928604792148057,0.19314,0.1928604792148057,0,0,False,False
1970-01-01 00:00:00.000000506,1748819700,0,2025-06-01 23:15:00,0.19314,0.19300023960740287,0.19314,0.19300023960740287,0,0,False,False
1970-01-01 00:00:00.000000507,1748820600,0,2025-06-01 23:30:00,0.19314,0.19307011980370142,0.19314,0.19307011980370142,0,0,False,False
1970-01-01 00:00:00.000000508,1748821500,0,2025-06-01 23:45:00,0.19314,0.19310505990185073,0.19314,0.19310505990185073,0,0,False,False
1970-01-01 00:00:00.000000509,1748822400,0,2025-06-02 00:00:00,0.19314,0.19312252995092538,0.19314,0.19312252995092538,0,0,False,False
1970-01-01 00:00:00.000000510,1748823300,0,2025-06-02 00:15:00,0.19314,0.19313126497546268,0.19314,0.19313126497546268,0,0,False,False
1970-01-01 00:00:00.000000511,1748824200,0,2025-06-02 00:30:00,0.19314,0.19313563248773136,0.19314,0.19313563248773136,0,0,False,False
1970-01-01 00:00:00.000000512,1748825100,100,2025-06-02 00:45:00,0.19267,0.19313781624386567,0.19313781624386567,0.19267,0,0,False,False
1970-01-01 00:00:00.000000513,1748826000,0,2025-06-02 01:00:00,0.19267,0.19290390812193284,0.19290390812193284,0.19267,0,0,False,False
1970-01-01 00:00:00.000000514,1748826900,1086,2025-06-02 01:15:00,0.19342900000000002,0.1927869540609664,0.194032,0.1927869540609664,0,0,True,False
1970-01-01 00:00:00.000000515,1748827800,0,2025-06-02 01:30:00,0.193054,0.1931079770304832,0.1931079770304832,0.193054,0,0,False,False
1970-01-01 00:00:00.000000516,1748828700,131,2025-06-02 01:45:00,0.1921955,0.1930809885152416,0.1930809885152416,0.19216,0,0,False,True
1970-01-01 00:00:00.000000517,1748829600,100,2025-06-02 02:00:00,0.19115,0.1926382442576208,0.1926382442576208,0.19115,0,1,False,False
1970-01-01 00:00:00.000000518,1748830500,0,2025-06-02 02:15:00,0.19115,0.1918941221288104,0.1918941221288104,0.19115,0,0,False,False
1970-01-01 00:00:00.000000519,1748831400,0,2025-06-02 02:30:00,0.19115,0.1915220610644052,0.1915220610644052,0.19115,0,0,False,False
1970-01-01 00:00:00.000000520,1748832300,1000,2025-06-02 02:45:00,0.190803,0.1913360305322026,0.1913360305322026,0.19077,0,0,False,True
1970-01-01 00:00:00.000000521,1748833200,10,2025-06-02 03:00:00,0.18993,0.1910695152661013,0.1910695152661013,0.18987,0,0,False,False
1970-01-01 00:00:00.000000522,1748834100,131,2025-06-02 03:15:00,0.18928,0.19049975763305066,0.19049975763305066,0.18928,0,0,False,False
1970-01-01 00:00:00.000000523,1748835000,308,2025-06-02 03:30:00,0.19038,0.18988987881652533,0.19067,0.18988987881652533,0,0,False,False
1970-01-01 00:00:00.000000524,1748835900,319,2025-06-02 03:45:00,0.19057000000000002,0.19013493940826265,0.1907,0.19013493940826265,0,0,False,False
1970-01-01 00:00:00.000000525,1748836800,4,2025-06-02 04:00:00,0.1905,0.19035246970413133,0.1905,0.19035246970413133,0,0,False,False
1970-01-01 00:00:00.000000526,1748837700,12,2025-06-02 04:15:00,0.190945,0.19042623485206567,0.19101,0.19042623485206567,0,0,False,False
1970-01-01 00:00:00.000000527,1748838600,251,2025-06-02 04:30:00,0.191156,0.19068561742603285,0.191214,0.19068561742603285,0,0,False,False
1970-01-01 00:00:00.000000528,1748839500,275,2025-06-02 04:45:00,0.19028499999999998,0.19092080871301642,0.19092080871301642,0.19011,0,0,False,False
1970-01-01 00:00:00.000000529,1748840400,377,2025-06-02 05:00:00,0.19056,0.1906029043565082,0.19092,0.1902,0,0,False,False
1970-01-01 00:00:00.000000530,1748841300,1000,2025-06-02 05:15:00,0.190575,0.19058145217825412,0.19058145217825412,0.19057,0,0,False,False
1970-01-01 00:00:00.000000531,1748842200,0,2025-06-02 05:30:00,0.19058,0.19057822608912706,0.19058,0.19057822608912706,0,0,False,False
1970-01-01 00:00:00.000000532,1748843100,1500,2025-06-02 05:45:00,0.18999500000000002,0.19057911304456354,0.19057911304456354,0.18962,0,0,False,True
1970-01-01 00:00:00.000000533,1748844000,410,2025-06-02 06:00:00,0.19037500000000002,0.19028705652228178,0.19038,0.19028705652228178,0,0,False,False
1970-01-01 00:00:00.000000534,1748844900,0,2025-06-02 06:15:00,0.19037,0.1903310282611409,0.19037,0.1903310282611409,0,0,False,False
1970-01-01 00:00:00.000000535,1748845800,506,2025-06-02 06:30:00,0.19038299999999997,0.19035051413057047,0.190386,0.19035051413057047,0,0,False,False
1970-01-01 00:00:00.000000536,1748846700,444,2025-06-02 06:45:00,0.1903785,0.19036675706528522,0.190388,0.19036675706528522,0,0,False,False
1970-01-01 00:00:00.000000537,1748847600,0,2025-06-02 07:00:00,0.19037,0.1903726285326426,0.1903726285326426,0.19037,0,0,False,False
1970-01-01 00:00:00.000000538,1748848500,0,2025-06-02 07:15:00,0.19037,0.1903713142663213,0.1903713142663213,0.19037,0,0,False,False
1970-01-01 00:00:00.000000539,1748849400,0,2025-06-02 07:30:00,0.19037,0.19037065713316065,0.19037065713316065,0.19037,0,0,False,False
1970-01-01 00:00:00.000000540,1748850300,0,2025-06-02 07:45:00,0.19037,0.19037032856658032,0.19037032856658032,0.19037,0,0,False,False
1970-01-01 00:00:00.000000541,1748851200,0,2025-06-02 08:00:00,0.19037,0.19037016428329018,0.19037016428329018,0.19037,0,0,False,False
1970-01-01 00:00:00.000000542,1748852100,0,2025-06-02 08:15:00,0.19037,0.19037008214164508,0.19037008214164508,0.19037,0,0,False,False
1970-01-01 00:00:00.000000543,1748853000,297,2025-06-02 08:30:00,0.1922625,0.19037004107082256,0.19285,0.19037004107082256,1,0,True,False
1970-01-01 00:00:00.000000544,1748853900,2,2025-06-02 08:45:00,0.191285,0.19131627053541128,0.19131627053541128,0.19128,0,0,False,False
1970-01-01 00:00:00.000000545,1748854800,225,2025-06-02 09:00:00,0.1902175,0.19130063526770563,0.19130063526770563,0.18998,0,1,False,True
1970-01-01 00:00:00.000000546,1748855700,190,2025-06-02 09:15:00,0.1899675,0.1907590676338528,0.1907590676338528,0.18975,0,0,False,False
1970-01-01 00:00:00.000000547,1748856600,494,2025-06-02 09:30:00,0.19007000000000002,0.1903632838169264,0.1903632838169264,0.18997,0,0,False,False
1970-01-01 00:00:00.000000548,1748857500,0,2025-06-02 09:45:00,0.19017,0.1902166419084632,0.1902166419084632,0.19017,0,0,False,False
1970-01-01 00:00:00.000000549,1748858400,2054,2025-06-02 10:00:00,0.19003499999999998,0.1901933209542316,0.19077,0.18912,0,0,False,False
1970-01-01 00:00:00.000000550,1748859300,509,2025-06-02 10:15:00,0.1902465,0.1901141604771158,0.190626,0.18971,0,0,False,False
1970-01-01 00:00:00.000000551,1748860200,1797,2025-06-02 10:30:00,0.18991,0.1901803302385579,0.1901803302385579,0.18991,0,0,False,False
1970-01-01 00:00:00.000000552,1748861100,0,2025-06-02 10:45:00,0.18991,0.19004516511927894,0.19004516511927894,0.18991,0,0,False,False
1970-01-01 00:00:00.000000553,1748862000,31,2025-06-02 11:00:00,0.18954500000000002,0.18997758255963948,0.18997758255963948,0.18944,0,0,False,False
1970-01-01 00:00:00.000000554,1748862900,66,2025-06-02 11:15:00,0.18991999999999998,0.18976129127981975,0.19012,0.18971,0,0,False,False
1970-01-01 00:00:00.000000555,1748863800,468,2025-06-02 11:30:00,0.18891,0.18984064563990988,0.18984064563990988,0.18891,0,0,False,True
1970-01-01 00:00:00.000000556,1748864700,1,2025-06-02 11:45:00,0.18862,0.18937532281995495,0.18937532281995495,0.18862,0,0,False,False
1970-01-01 00:00:00.000000557,1748865600,103,2025-06-02 12:00:00,0.18924000000000002,0.18899766140997748,0.18931,0.18899766140997748,0,0,False,False
1970-01-01 00:00:00.000000558,1748866500,0,2025-06-02 12:15:00,0.18917,0.18911883070498875,0.18917,0.18911883070498875,0,0,False,False
1970-01-01 00:00:00.000000559,1748867400,1190,2025-06-02 12:30:00,0.1899855,0.18914441535249438,0.19038,0.18914441535249438,0,0,True,False
1970-01-01 00:00:00.000000560,1748868300,2717,2025-06-02 12:45:00,0.19005149999999998,0.1895649576762472,0.190236,0.1895649576762472,0,0,False,False
1970-01-01 00:00:00.000000561,1748869200,11,2025-06-02 13:00:00,0.18984499999999999,0.1898082288381236,0.18988,0.1898082288381236,0,0,False,False
1970-01-01 00:00:00.000000562,1748870100,1954,2025-06-02 13:15:00,0.18965300000000002,0.1898266144190618,0.189922,0.18916,0,0,False,False
1970-01-01 00:00:00.000000563,1748871000,1448,2025-06-02 13:30:00,0.190911,0.1897398072095309,0.191232,0.1897398072095309,1,0,False,False
1970-01-01 00:00:00.000000564,1748871900,2542,2025-06-02 13:45:00,0.189675,0.19032540360476546,0.19032540360476546,0.18921,0,0,False,False
1970-01-01 00:00:00.000000565,1748872800,4376,2025-06-02 14:00:00,0.18941599999999997,0.19000020180238275,0.19000020180238275,0.18921,0,0,False,False
1970-01-01 00:00:00.000000566,1748873700,263,2025-06-02 14:15:00,0.189862,0.18970810090119136,0.189864,0.18970810090119136,0,0,False,False
1970-01-01 00:00:00.000000567,1748874600,3210,2025-06-02 14:30:00,0.1915815,0.18978505045059568,0.192356,0.18978505045059568,0,0,True,False
